1457801700.000010,50.115914,-122.948257,678.258197,-1.000000,0.000000,30.000000,4.000000
1457802020.000000,50.115919,-122.948328,677.536014,-1.000000,0.000000,10.000000,4.000000
1457802025.000001,50.115826,-122.948328,677.624831,288.632812,0.170000,10.000000,4.000000
1457802032.000000,50.115911,-122.948377,677.337223,-1.000000,-1.000000,30.000000,6.000000
1457802059.000000,50.115921,-122.948377,677.183371,-1.000000,0.000000,10.000000,6.000000
1457802083.000001,50.115980,-122.948502,677.156591,-1.000000,-1.000000,50.000000,6.000000
1457802086.000000,50.116067,-122.948580,677.211944,-1.000000,-1.000000,50.000000,6.000000
1457802090.000001,50.116142,-122.948677,677.113361,-1.000000,-1.000000,100.000000,3.000000
1457802093.000001,50.116205,-122.948778,677.204400,-1.000000,-1.000000,100.000000,3.000000
1457802099.000000,50.116271,-122.948895,677.546204,-1.000000,0.510840,200.000000,10.000000
1457802130.268962,50.115674,-122.948390,682.782837,-1.000000,-1.000000,65.000000,10.000000
1457802249.999879,50.116305,-122.949000,678.794635,-1.000000,-1.000000,50.000000,3.000000
1457802250.999879,50.115710,-122.948508,678.932369,99.843750,0.710000,30.000000,3.000000
1457802251.999879,50.115916,-122.948809,678.886033,104.062500,1.120000,30.000000,3.000000
1457802252.999879,50.115772,-122.948595,678.886033,101.250000,0.710000,30.000000,3.000000
1457802255.999879,50.115777,-122.948502,678.962028,89.296875,0.580000,10.000000,3.000000
1457802259.999879,50.115772,-122.948335,679.003636,48.867188,0.630000,10.000000,3.000000
1457802282.999879,50.115743,-122.948172,678.663763,-1.000000,-1.000000,50.000000,4.000000
1457802370.999880,50.115664,-122.948084,679.049937,-1.000000,0.000000,50.000000,4.000000
1457802442.999879,50.115550,-122.948004,679.135064,-1.000000,0.000000,50.000000,6.000000
1457802447.999879,50.115550,-122.948004,679.101297,-1.000000,0.000000,30.000000,4.000000
1457802463.999880,50.115603,-122.948173,678.569120,-1.000000,0.000000,30.000000,4.000000
1457802468.999880,50.115683,-122.948310,680.717030,-1.000000,0.000000,100.000000,12.000000
1457802471.999880,50.115746,-122.948332,680.869666,-1.000000,0.000000,50.000000,8.000000
1457802472.999879,50.115752,-122.948364,681.198920,-1.000000,-1.000000,30.000000,8.000000
1457802474.999880,50.115777,-122.948442,680.992661,-1.000000,-1.000000,10.000000,6.000000
1457802492.999880,50.115836,-122.948335,682.973647,67.148438,0.230000,5.000000,6.000000
1457802503.999879,50.115770,-122.948240,682.878162,39.726562,0.870000,5.000000,6.000000
1457802517.999880,50.115814,-122.948115,682.938261,68.554688,0.150000,5.000000,3.000000
1457802639.000031,50.115739,-122.948197,680.635807,181.757812,0.970000,5.000000,3.000000
1457802769.000031,50.115728,-122.948042,680.597767,68.906250,1.070000,5.000000,3.000000
1457802778.000032,50.115770,-122.947908,681.077673,47.812500,1.360000,5.000000,4.000000
1457802790.000031,50.115820,-122.947776,681.262019,47.460938,0.890000,5.000000,4.000000
1457802799.000031,50.115862,-122.947630,681.598065,69.257812,1.220000,5.000000,4.000000
1457802808.000031,50.115902,-122.947488,680.765288,93.164062,1.060000,5.000000,4.000000
1457802825.000031,50.115808,-122.947462,681.606480,164.531250,0.590000,5.000000,3.000000
1457802915.000031,50.115790,-122.947606,681.686868,293.203125,1.300000,5.000000,4.000000
1457802929.000030,50.115782,-122.947746,681.722297,243.632812,1.000000,5.000000,3.000000
1457802938.000031,50.115711,-122.947851,681.124793,208.828125,1.030000,5.000000,3.000000
1457802979.000031,50.115619,-122.947828,681.247322,120.585938,0.310000,5.000000,3.000000
1457803024.999999,50.115592,-122.947689,681.052150,128.320312,0.610000,5.000000,4.000000
1457803033.000000,50.115545,-122.947562,680.686386,127.265625,1.120000,5.000000,4.000000
1457803042.000000,50.115477,-122.947454,680.625879,156.093750,0.510000,5.000000,4.000000
1457803053.999999,50.115405,-122.947352,675.701276,190.546875,1.300000,10.000000,6.000000
1457803059.000000,50.115326,-122.947265,678.175781,127.968750,2.430000,10.000000,6.000000
1457803061.999999,50.115294,-122.947118,679.046265,118.476562,3.750000,10.000000,6.000000
1457803065.000000,50.115238,-122.946944,681.046631,121.992188,4.290000,5.000000,8.000000
1457803067.999999,50.115195,-122.946782,685.048096,124.453125,4.670000,10.000000,8.000000
1457803070.999999,50.115152,-122.946626,689.956299,124.101562,4.590000,10.000000,8.000000
1457803073.999999,50.115100,-122.946472,699.025583,125.156250,4.600000,10.000000,6.000000
1457803075.999999,50.115048,-122.946310,698.946846,119.882812,5.220000,10.000000,6.000000
1457803079.000000,50.114987,-122.946149,699.771862,122.343750,5.030000,10.000000,6.000000
1457803081.000000,50.114927,-122.946008,700.866895,120.937500,4.770000,10.000000,4.000000
1457803083.000000,50.114869,-122.945881,701.411446,121.992188,4.790000,10.000000,4.000000
1457803085.999999,50.114836,-122.945721,703.007652,118.476562,4.380000,10.000000,6.000000
1457803089.000000,50.114769,-122.945561,705.801948,116.367188,4.990000,10.000000,6.000000
1457803091.999999,50.114698,-122.945413,708.097965,122.695312,4.510000,10.000000,6.000000
1457803095.000000,50.114619,-122.945224,711.525034,121.992188,4.990000,10.000000,6.000000
1457803097.999999,50.114558,-122.945063,714.004079,119.179688,4.620000,10.000000,6.000000
1457803101.000000,50.114522,-122.944896,715.508447,117.773438,5.030000,10.000000,6.000000
1457803103.999999,50.114470,-122.944762,717.549936,119.882812,4.560000,10.000000,6.000000
1457803106.999999,50.114428,-122.944616,720.437928,121.289062,4.410000,10.000000,6.000000
1457803109.000000,50.114389,-122.944491,722.491570,122.343750,4.910000,10.000000,6.000000
1457803111.999999,50.114303,-122.944293,726.513222,124.101562,4.920000,10.000000,6.000000
1457803115.000000,50.114267,-122.944145,728.185251,121.992188,4.680000,10.000000,6.000000
1457803118.000000,50.114247,-122.943996,729.083409,119.531250,4.500000,10.000000,6.000000
1457803121.000000,50.114208,-122.943838,731.070883,119.179688,4.020000,10.000000,6.000000
1457803123.999999,50.114143,-122.943660,733.380055,121.992188,4.860000,10.000000,6.000000
